PracticeCode,Practice name,CCGCode,ListSize,AF,AFAchievement,BPAchievement,CVD,CVDAchievement,CHD,CHDAchievemen,HF,HFAchievement,HYP,HYPAchievement,PAD,PAdAchievement
L81018,THORNBURY HEALTH CENTRE - BURNEY,E38000155,9169,218,100.00,100.00,81,100.00,359,100.00,68,100.00,1563,100.00,54,100.00
L81019,CONCORD MEDICAL CENTRE,E38000155,13771,173,100.00,100.00,78,100.00,322,97.37,65,100.00,1832,100.00,77,98.50
L81024,COURTSIDE SURGERY,E38000155,14193,260,100.00,100.00,87,100.00,435,100.00,109,100.00,2026,100.00,68,100.00
L81026,CHRISTCHURCH FAMILY MEDICAL CENTRE,E38000155,12461,222,100.00,100.00,90,100.00,410,82.11,74,100.00,1888,77.69,65,90.83
L81028,NORTHVILLE FAMILY PRACTICE,E38000155,5287,91,94.00,97.33,29,0.00,174,86.11,33,61.28,780,81.81,50,93.67
L81029,THREE SHIRES MEDICAL PRACTICE,E38000155,9118,197,100.00,96.60,54,100.00,315,96.26,61,100.00,1317,100.00,66,98.67
L81036,CONISTON MEDICAL PRACTICE,E38000155,9804,159,100.00,100.00,75,100.00,304,74.46,43,95.90,1384,93.35,76,86.17
L81042,KENNEDY WAY SURGERY,E38000155,11301,168,100.00,91.73,46,100.00,307,100.00,86,100.00,1224,100.00,50,100.00
L81046,LEAP VALLEY MEDICAL CENTRE,E38000155,10009,169,100.00,99.87,34,100.00,288,86.23,65,100.00,1541,83.42,54,85.17
L81047,WEST WALK SURGERY,E38000155,13187,276,100.00,100.00,87,100.00,444,100.00,147,100.00,2013,100.00,93,100.00
L81050,CLOSE FARM SURGERY,E38000155,7164,124,100.00,100.00,71,100.00,187,100.00,37,100.00,934,100.00,28,100.00
L81052,THE WILLOW SURGERY,E38000155,11945,254,100.00,95.33,50,100.00,390,90.37,78,100.00,1712,100.00,96,93.83
L81055,ORCHARD MEDICAL CENTRE,E38000155,13457,266,100.00,100.00,180,100.00,451,99.63,125,100.00,1979,100.00,104,97.67
L81063,KINGSWOOD HEALTH CENTRE,E38000155,11708,222,100.00,100.00,86,100.00,418,100.00,80,100.00,1776,100.00,82,100.00
L81079,HANHAM HEALTH,E38000155,21188,526,100.00,100.00,175,100.00,744,100.00,203,100.00,3569,100.00,161,100.00
L81103,ST MARY STREET SURGERY,E38000155,6880,196,100.00,100.00,38,100.00,259,92.80,48,100.00,1185,98.81,48,93.00
L81106,THORNBURY HEALTH CENTRE - MALE,E38000155,4939,117,100.00,100.00,22,100.00,160,100.00,64,100.00,766,100.00,30,100.00
L81117,PILNING SURGERY,E38000155,4510,101,100.00,100.00,45,100.00,145,100.00,28,100.00,759,100.00,42,100.00
L81118,STOKE GIFFORD MEDICAL CENTRE,E38000155,14263,186,100.00,100.00,62,100.00,362,92.57,101,100.00,1716,100.00,65,100.00
L81127,ALMONDSBURY SURGERY,E38000155,4830,79,100.00,100.00,13,100.00,133,96.63,27,97.79,645,100.00,23,100.00
L81130,CADBURY HEATH HEALTHCARE,E38000155,11017,157,100.00,100.00,84,100.00,288,100.00,79,100.00,1403,100.00,72,100.00
L81632,EMERSONS GREEN MEDICAL CENTRE,E38000155,10437,86,100.00,100.00,78,100.00,155,100.00,28,100.00,824,100.00,22,100.00
L81642,WELLINGTON ROAD SURGERY,E38000155,2342,49,100.00,96.20,11,100.00,72,99.51,22,100.00,362,100.00,18,100.00
L81649,BRADLEY STOKE SURGERY,E38000155,15740,111,100.00,100.00,89,100.00,205,87.34,48,99.59,1058,93.62,50,90.17
L83002,HONITON SURGERY,E38000129,12268,345,100.00,96.87,71,100.00,487,100.00,87,100.00,2131,100.00,79,100.00
L83003,QUEEN'S MEDICAL CENTRE,E38000129,7107,125,100.00,100.00,28,0.00,321,97.71,59,100.00,905,100.00,76,100.00
L83006,ERNESETTLE PRIMARY CARE CENTRE,E38000129,10515,120,100.00,100.00,36,100.00,355,73.26,74,98.41,1444,84.50,69,84.00
L83007,SEATON & COLYTON MEDICAL PRACTICE,E38000129,7433,279,100.00,100.00,43,100.00,395,100.00,103,100.00,1620,100.00,58,100.00
L83008,PATHFIELDS PRACTICE,E38000129,10104,228,100.00,100.00,38,100.00,398,100.00,129,100.00,1604,100.00,74,99.67
L83009,BAMPTON SURGERY,E38000129,3949,117,100.00,100.00,40,100.00,148,100.00,48,100.00,763,100.00,37,100.00
L83011,BUDLEIGH SALTERTON MEDICAL PRACTICE,E38000129,7953,268,100.00,100.00,33,100.00,339,100.00,45,100.00,1153,100.00,69,100.00
L83012,BRADWORTHY SURGERY,E38000129,2797,62,100.00,95.87,21,100.00,112,100.00,27,100.00,470,100.00,14,100.00
L83015,OAKSIDE SURGERY,E38000129,7148,111,100.00,98.27,49,100.00,233,98.43,54,100.00,1071,97.69,69,99.67
L83016,ST THOMAS MEDICAL GROUP,E38000129,33735,388,100.00,100.00,97,100.00,758,91.26,242,100.00,2708,94.65,115,100.00
L83017,WATERSIDE PRACTICE,E38000129,9942,207,100.00,98.47,55,100.00,479,98.77,87,100.00,1465,100.00,117,100.00
L83018,BEAUMONT VILLA SURGERY,E38000129,12478,102,100.00,100.00,37,100.00,201,90.43,73,99.90,785,81.85,45,92.00
L83019,ELM SURGERY,E38000129,6040,101,100.00,100.00,32,100.00,273,100.00,54,100.00,855,100.00,57,100.00
L83020,AXMINSTER MEDICAL PRACTICE,E38000129,11062,350,100.00,100.00,45,100.00,505,91.37,195,100.00,2177,98.42,49,97.00
L83021,DEAN CROSS SURGERY,E38000129,9649,266,100.00,100.00,48,100.00,435,96.11,67,100.00,1644,100.00,81,98.67
L83023,MID DEVON MEDICAL PRACTICE,E38000129,4860,114,100.00,100.00,51,100.00,216,99.66,78,100.00,894,100.00,40,100.00
L83024,BARNFIELD HILL SURGERY,E38000129,7092,126,100.00,100.00,47,100.00,199,100.00,48,100.00,1076,100.00,36,100.00
L83025,WALLINGBROOK HEALTH CENTRE,E38000129,6543,193,100.00,100.00,35,100.00,303,99.23,79,97.79,1160,100.00,45,99.33
L83026,TORRINGTON HEALTH CENTRE,E38000129,5151,128,100.00,100.00,50,100.00,246,100.00,59,100.00,934,100.00,52,100.00
L83028,ST NEOTS SURGERY,E38000129,9991,151,100.00,100.00,23,100.00,404,98.94,108,100.00,1288,100.00,74,100.00
L83030,NORTH ROAD WEST MED.CTR.,E38000129,6476,121,100.00,94.33,63,100.00,223,91.34,97,97.38,905,91.73,80,95.67
L83035,LITCHDON MEDICAL CENTRE,E38000129,14335,311,100.00,100.00,80,100.00,628,100.00,130,100.00,1909,100.00,118,100.00
L83036,TOPSHAM SURGERY,E38000129,9654,260,100.00,100.00,53,100.00,375,100.00,80,100.00,1625,100.00,49,100.00
L83037,CHARD ROAD SURGERY,E38000129,8166,163,100.00,100.00,52,100.00,373,86.06,96,85.62,1398,84.00,84,93.33
L83038,TAVYSIDE HEALTH CENTRE,E38000129,8727,210,100.00,100.00,36,100.00,327,100.00,41,100.00,1350,94.85,35,100.00
L83039,SOUTHWAY SURGERY,E38000129,5264,89,100.00,89.67,37,100.00,239,96.17,45,100.00,721,100.00,37,100.00
L83040,PINHOE SURGERY,E38000129,10802,229,100.00,100.00,46,100.00,293,100.00,76,100.00,1453,100.00,53,99.83
L83041,WESTBANK PRACTICE,E38000129,8128,202,100.00,88.27,30,100.00,312,98.86,50,100.00,1208,100.00,45,100.00
L83042,ST LEONARDS PRACTICE,E38000129,8613,153,100.00,100.00,46,100.00,230,100.00,56,100.00,1082,100.00,53,100.00
L83044,BLACKDOWN PRACTICE,E38000129,7321,210,100.00,100.00,63,100.00,309,100.00,76,100.00,1335,100.00,53,100.00
L83047,EAST STREET SURGERY,E38000129,5575,152,100.00,100.00,39,100.00,271,100.00,60,100.00,981,100.00,64,100.00
L83048,ROBOROUGH SURGERY,E38000129,10083,289,100.00,98.53,63,100.00,464,100.00,125,100.00,1894,100.00,78,100.00
L83049,MORETONHAMPSTEAD HEALTH CENTRE,E38000129,3008,91,100.00,100.00,34,100.00,90,100.00,29,100.00,517,100.00,29,100.00
L83050,NORTHAM SURGERY,E38000129,11093,344,100.00,100.00,41,100.00,600,100.00,140,100.00,1979,100.00,93,100.00
L83052,CASTLE PLACE PRACTICE,E38000129,15135,293,100.00,100.00,87,100.00,533,92.09,106,100.00,2302,90.96,61,89.17
L83053,ROLLE MEDICAL PARTNERSHIP,E38000129,11686,346,100.00,100.00,49,100.00,491,100.00,140,100.00,1781,100.00,118,100.00
L83054,TOWNSEND HOUSE MEDICAL CENTRE,E38000129,6228,258,100.00,100.00,51,100.00,350,99.83,102,100.00,1291,100.00,83,100.00
L83056,CLAREMONT MEDICAL PRACTICE,E38000129,11585,248,100.00,100.00,52,100.00,469,100.00,104,100.00,1714,100.00,65,100.00
L83057,FREMINGTON MEDICAL CENTRE,E38000129,6387,199,100.00,88.47,28,100.00,401,100.00,44,100.00,1185,100.00,68,100.00
L83058,SOUTHERNHAY HOUSE SURGERY,E38000129,7497,137,100.00,100.00,35,100.00,248,92.97,107,92.14,1040,100.00,36,82.33
L83059,NORTON BROOK MEDICAL CENTRE,E38000129,10155,290,100.00,100.00,65,100.00,390,96.94,111,100.00,1920,100.00,84,100.00
L83061,THE MANNAMEAD SURGERY,E38000129,9243,226,100.00,100.00,50,100.00,401,99.14,87,100.00,1480,100.00,93,100.00
L83064,CHURCH VIEW SURGERY,E38000129,11556,305,100.00,100.00,69,100.00,521,100.00,157,100.00,2143,100.00,102,100.00
L83065,CHIDDENBROOK SURGERY,E38000129,7336,192,100.00,96.27,43,100.00,279,100.00,96,100.00,1082,100.00,45,100.00
L83066,MOUNT PLEASANT HEALTH CENTRE,E38000129,15685,265,100.00,100.00,82,100.00,452,86.43,119,100.00,2139,100.00,104,99.33
L83067,SID VALLEY PRACTICE,E38000129,14417,636,100.00,100.00,82,100.00,760,100.00,118,100.00,3304,100.00,129,100.00
L83068,LYNTON HEALTH CENTRE,E38000129,2542,87,100.00,100.00,19,100.00,108,100.00,32,100.00,385,100.00,18,100.00
L83069,HOLSWORTHY MEDICAL CENTRE,E38000129,10681,255,100.00,97.40,51,100.00,506,96.63,92,100.00,1903,93.54,70,97.33
L83071,STOKE SURGERY,E38000129,6835,104,100.00,97.67,59,100.00,222,86.09,46,100.00,815,100.00,59,93.83
L83072,FRIARY HOUSE SURGERY,E38000129,10867,160,100.00,100.00,40,100.00,412,90.63,101,100.00,1354,100.00,95,95.50
L83073,BRANNAM MEDICAL CENTRE,E38000129,13594,334,100.00,100.00,84,100.00,642,100.00,116,100.00,1910,100.00,142,100.00
L83074,OCEAN HEALTH CENTRE,E38000129,14725,255,100.00,100.00,73,100.00,576,90.26,131,100.00,2376,94.00,102,76.83
L83075,SOUTH BRENT HEALTH CENTRE,E38000129,5063,123,100.00,100.00,29,100.00,175,98.89,28,100.00,746,100.00,34,100.00
L83076,WYCLIFFE SURGERY,E38000129,5166,104,100.00,100.00,37,100.00,200,100.00,39,100.00,921,100.00,32,100.00
L83077,HEAVITREE PRACTICE,E38000129,6933,106,100.00,100.00,32,100.00,206,99.54,40,100.00,986,100.00,48,100.00
L83079,IDE LANE SURGERY,E38000129,7556,198,100.00,100.00,24,100.00,299,97.06,60,100.00,1133,100.00,50,100.00
L83080,ARMADA SURGERY,E38000129,2556,54,100.00,100.00,10,100.00,110,97.83,26,100.00,331,100.00,25,100.00
L83081,YEALM MEDICAL CENTRE,E38000129,5416,154,100.00,100.00,33,100.00,240,99.46,45,100.00,1000,100.00,32,100.00
L83082,CHAGFORD HEALTH CENTRE,E38000129,3015,77,100.00,93.40,26,100.00,115,100.00,14,100.00,457,100.00,16,100.00
L83083,BIDEFORD MEDICAL CENTRE,E38000129,14898,333,100.00,100.00,106,100.00,699,99.86,154,100.00,2274,100.00,140,100.00
L83084,SOUTH LAWN MEDICAL PRACTICE,E38000129,7411,144,100.00,100.00,42,100.00,253,100.00,65,100.00,969,100.00,52,100.00
L83085,CLARE HOUSE,E38000129,10324,226,100.00,100.00,54,100.00,376,98.29,88,100.00,1444,99.15,91,98.67
L83086,MODBURY HEALTH CENTRE,E38000129,4118,123,100.00,99.67,38,100.00,187,100.00,45,100.00,659,100.00,35,93.33
L83087,OKEHAMPTON MEDICAL CENTRE,E38000129,12614,266,100.00,100.00,107,100.00,477,98.54,156,100.00,2026,100.00,88,100.00
L83088,REDFERN HEALTH CENTRE,E38000129,4316,146,100.00,98.07,19,100.00,193,100.00,36,100.00,738,100.00,34,100.00
L83089,KNOWLE HOUSE SURGERY,E38000129,11580,211,100.00,100.00,33,100.00,423,100.00,94,100.00,1663,100.00,60,100.00
L83092,COLLEGE SURGERY PARTNERSHIP,E38000129,15054,302,100.00,100.00,83,100.00,545,100.00,100,100.00,2295,100.00,90,100.00
L83095,COLERIDGE MEDICAL CENTRE,E38000129,15803,437,100.00,100.00,96,100.00,640,99.83,156,100.00,2816,100.00,82,100.00
L83096,THE COMBE COASTAL PRACTICE,E38000129,8586,168,100.00,91.93,61,100.00,374,100.00,69,100.00,1355,100.00,67,100.00
L83097,CAEN MEDICAL CENTRE,E38000129,11737,252,100.00,100.00,59,100.00,506,100.00,75,100.00,1683,100.00,82,100.00
L83098,CHERITON BISHOP SURGERY,E38000129,4601,113,100.00,100.00,24,100.00,184,100.00,40,100.00,759,100.00,34,100.00
L83099,ISCA MEDICAL PRACTICE,E38000129,5136,100,100.00,100.00,16,100.00,193,97.46,41,100.00,776,100.00,38,98.17
L83100,BEACON MEDICAL GROUP,E38000129,31665,668,100.00,100.00,129,100.00,"1,190",98.29,231,100.00,5044,88.38,213,100.00
L83101,ABBEY SURGERY,E38000129,13995,371,100.00,100.00,137,100.00,619,100.00,182,100.00,2537,100.00,151,100.00
L83102,YELVERTON SURGERY,E38000129,7083,184,100.00,100.00,36,100.00,300,100.00,63,100.00,1215,100.00,62,100.00
L83105,CASTLE GARDENS SURGERY,E38000129,6620,133,100.00,96.20,20,100.00,319,100.00,53,100.00,1046,100.00,38,100.00
L83106,WOODA SURGERY,E38000129,8633,180,100.00,100.00,42,100.00,399,100.00,82,100.00,1245,100.00,77,100.00
L83107,CROWNHILL SURGERY,E38000129,3596,62,100.00,91.60,27,100.00,157,90.57,42,100.00,526,100.00,20,100.00
L83112,WEST HOE SURGERY,E38000129,4359,82,100.00,100.00,42,100.00,180,81.77,49,100.00,704,85.81,38,83.17
L83113,BUDSHEAD MEDICAL PRACTICE,E38000129,6161,88,100.00,100.00,55,100.00,210,100.00,29,100.00,785,100.00,66,100.00
L83115,WHIPTON SURGERY,E38000129,3842,68,100.00,100.00,15,100.00,174,98.83,32,100.00,485,100.00,30,100.00
L83116,WOODBURY SURGERY,E38000129,3702,102,100.00,100.00,6,100.00,154,100.00,43,100.00,662,100.00,33,100.00
L83117,PARK VIEW SURGERY,E38000129,622,12,100.00,100.00,3,0.00,27,100.00,2,100.00,105,100.00,8,93.33
L83121,SHEBBEAR SURGERY,E38000129,1706,39,100.00,100.00,14,0.00,84,94.63,20,97.79,299,97.96,23,82.50
L83123,TOTHILL SURGERY,E38000129,2198,45,100.00,100.00,18,0.00,80,94.86,18,100.00,320,100.00,30,100.00
L83125,BARTON SURGERY,E38000129,3075,75,100.00,96.73,9,0.00,134,100.00,22,100.00,447,100.00,17,100.00
L83127,NEW VALLEY PRACTICE,E38000129,6938,155,100.00,100.00,57,100.00,217,96.40,61,100.00,1010,100.00,23,100.00
L83128,BRAMBLEHAIES SURGERY,E38000129,6447,124,100.00,100.00,28,100.00,192,100.00,39,100.00,1008,100.00,31,99.83
L83129,HARTLAND SURGERY,E38000129,2592,70,100.00,100.00,16,100.00,131,92.34,28,100.00,552,100.00,22,100.00
L83134,WYNDHAM HOUSE SURGERY,E38000129,3581,74,100.00,100.00,28,100.00,139,92.03,26,100.00,605,100.00,28,98.67
L83136,HALDON HOUSE SURGERY,E38000129,5754,135,100.00,100.00,32,100.00,276,97.43,58,100.00,1053,100.00,45,100.00
L83137,SOUTH MOLTON HEALTH CENTRE,E38000129,5440,147,100.00,100.00,4,100.00,244,98.51,61,100.00,908,100.00,71,100.00
L83138,GLENSIDE MEDICAL CENTRE,E38000129,6814,103,100.00,100.00,50,0.00,221,100.00,69,93.38,903,100.00,42,90.50
L83139,BOUTPORT MEDICAL CENTRE,E38000129,5398,94,100.00,97.73,26,100.00,190,90.86,59,100.00,663,99.46,32,90.50
L83143,HILL BARTON SURGERY,E38000129,3735,46,100.00,100.00,9,100.00,91,100.00,20,100.00,499,100.00,19,100.00
L83144,LEYPARK SURGERY,E38000129,2224,43,100.00,100.00,4,100.00,108,98.09,27,100.00,380,100.00,42,98.50
L83147,LISSON GROVE MEDICAL CTR.,E38000129,9062,136,100.00,99.60,47,100.00,258,90.14,65,100.00,1093,100.00,46,100.00
L83608,LIFTON SURGERY,E38000129,3322,48,100.00,100.00,28,100.00,122,89.49,31,100.00,544,98.88,12,95.50
L83616,SAMPFORD PEVERELL SURGERY,E38000129,1704,53,100.00,100.00,5,100.00,62,100.00,9,100.00,317,100.00,12,100.00
L83624,DEVONPORT HEALTH CENTRE,E38000129,5792,104,100.00,100.00,26,0.00,219,100.00,46,100.00,822,100.00,42,99.83
L83626,SALTASH ROAD SURGERY,E38000129,2091,25,100.00,100.00,9,100.00,73,100.00,12,100.00,385,100.00,24,100.00
L83627,RALEIGH SURGERY,E38000129,4050,95,100.00,100.00,22,100.00,171,87.63,40,100.00,802,85.73,30,95.50
L83628,IMPERIAL SURGERY,E38000129,4387,90,100.00,100.00,23,100.00,152,100.00,32,100.00,716,100.00,37,100.00
L83639,WEMBURY SURGERY,E38000129,2171,65,100.00,100.00,11,100.00,90,100.00,19,100.00,433,100.00,16,100.00
L83642,ESTOVER SURGERY,E38000129,1998,21,100.00,86.40,16,100.00,100,80.77,10,34.48,405,99.08,18,90.00
L83643,FREEDOM HEALTH CENTRE,E38000129,1964,21,100.00,100.00,8,100.00,53,90.09,20,100.00,211,100.00,10,100.00
L83644,HIGHLANDS HEALTH CENTRE,E38000129,3747,45,58.62,100.00,31,0.00,115,94.31,26,100.00,587,79.04,30,98.33
L83646,ST.LEVAN SURGERY,E38000129,6578,71,100.00,100.00,31,100.00,205,100.00,58,100.00,953,100.00,32,100.00
L83647,HATHERLEIGH MEDICAL CENTRE,E38000129,2045,45,99.24,100.00,8,0.00,71,94.14,13,100.00,321,100.00,12,100.00
L83648,PEVERELL PARK SURGERY,E38000129,13692,152,100.00,100.00,24,80.00,273,96.80,58,99.28,1014,100.00,52,89.17
L83651,ADELAIDE STREET SURGERY,E38000129,2791,40,100.00,92.20,36,100.00,83,68.03,20,100.00,270,57.65,23,75.83
L83655,WONFORD GREEN SURGERY,E38000129,5200,57,100.00,100.00,26,100.00,115,91.97,28,100.00,492,100.00,39,97.33
L83658,HYDE PARK SURGERY,E38000129,2566,25,100.00,100.00,17,0.00,53,100.00,11,100.00,204,100.00,23,100.00
L83663,BLACK TORRINGTON SURGERY,E38000129,2302,73,100.00,100.00,18,100.00,140,100.00,40,100.00,485,100.00,29,100.00
L83664,ST.BARNABAS SURGERY,E38000129,1709,30,100.00,100.00,8,0.00,104,94.60,15,100.00,263,100.00,23,99.00
L83673,CLOCK TOWER SURGERY,E38000129,552,3,100.00,96.33,3,100.00,7,100.00,1,34.48,23,43.23,2,100.00
Y00304,OKEMENT PRIMARY CARE CENTRE,E38000129,1650,30,100.00,100.00,4,0.00,48,97.97,2,34.48,215,89.81,6,100.00
Y00568,FOXHAYES PRACTICE,E38000129,3480,46,100.00,100.00,21,100.00,76,97.91,18,100.00,342,100.00,11,98.33
Y02121,HONITON SURGERY - EVANS,E38000129,4088,109,100.00,98.47,12,100.00,184,100.00,47,100.00,683,100.00,27,100.00
Y02633,BOW MEDICAL PRACTICE,E38000129,2632,66,100.00,100.00,14,100.00,74,100.00,25,100.00,469,100.00,18,100.00
Y04662,CRANBROOK MEDICAL PRACTICE,E38000129,:,:,100.00,100.00,:,0.00,:,81.51,0,0.00,:,84.77,:,100.00
Y04979,NORTH TAWTON MEDICAL PRACTICE,E38000129,:,:,100.00,97.47,:,0.00,:,98.49,16,100.00,:,100.00,:,100.00
L83004,KINGSTEIGNTON MEDICAL PRACTICE,E38000152,10309,238,100.00,100.00,39,100.00,437,100.00,81,100.00,1694,100.00,106,100.00
L83005,BARTON SURGERY,E38000152,13009,384,100.00,100.00,225,100.00,602,100.00,122,100.00,2538,100.00,106,100.00
L83010,ASHBURTON SURGERY,E38000152,6303,187,100.00,100.00,48,100.00,203,97.46,61,100.00,1092,100.00,63,98.83
L83013,BRUNEL MEDICAL PRACTICE,E38000152,15498,439,100.00,96.13,64,100.00,642,100.00,126,100.00,2384,100.00,107,100.00
L83014,MAYFIELD MEDICAL CENTRE,E38000152,13650,320,100.00,100.00,65,100.00,556,98.74,86,100.00,2381,100.00,121,100.00
L83022,DEN CRESCENT SURGERY,E38000152,7349,210,100.00,96.13,52,100.00,336,96.83,104,100.00,1379,100.00,73,100.00
L83027,CROFT HALL MEDICAL PRACTICE,E38000152,7804,169,100.00,96.00,61,100.00,263,76.34,91,95.03,1068,67.69,90,80.67
L83029,SOUTHOVER MEDICAL PRACTICE,E38000152,6103,140,100.00,100.00,102,100.00,267,90.69,37,100.00,890,98.31,56,99.67
L83031,KINGSKERSWELL & IPPLEPEN MED PRACTICE,E38000152,10242,287,100.00,100.00,57,100.00,399,100.00,102,100.00,1755,100.00,80,100.00
L83032,BARTON HEALTH CENTRE,E38000152,10025,151,100.00,100.00,14,100.00,298,94.03,44,100.00,1061,97.31,50,91.33
L83034,ALBANY SURGERY,E38000152,9494,230,100.00,94.27,33,100.00,289,100.00,54,100.00,1606,100.00,43,100.00
L83043,LEATSIDE SURGERY,E38000152,13855,343,100.00,100.00,79,100.00,439,100.00,80,100.00,1728,100.00,83,100.00
L83045,BOVEY TRACEY & CHUDLEIGH PRACTICE,E38000152,14291,381,100.00,100.00,79,20.00,458,99.40,83,100.00,2370,100.00,51,96.67
L83046,DEVON SQUARE SURGERY,E38000152,8483,180,100.00,100.00,41,100.00,265,100.00,57,100.00,1276,100.00,55,100.00
L83051,CRICKETFIELD SURGERY,E38000152,10433,237,100.00,100.00,70,100.00,375,92.09,69,100.00,1625,97.96,84,93.00
L83055,COMPASS HOUSE MEDICAL CENTRES,E38000152,10860,345,100.00,100.00,74,100.00,507,98.46,94,100.00,2238,100.00,114,98.67
L83070,BUCKFASTLEIGH MEDICAL CENTRE,E38000152,4820,109,100.00,100.00,34,100.00,155,100.00,21,100.00,797,100.00,30,100.00
L83078,ST LUKES MEDICAL CENTRE,E38000152,6446,225,100.00,78.67,36,100.00,342,95.11,187,100.00,1582,100.00,114,90.17
L83094,DARTMOUTH MEDICAL PRACTICE,E38000152,7883,294,100.00,100.00,62,100.00,300,91.51,71,100.00,1423,92.62,54,100.00
L83103,CORNER PLACE SURGERY,E38000152,12521,332,100.00,100.00,63,100.00,558,100.00,128,100.00,2480,100.00,134,96.50
L83108,SHIPHAY MANOR & ABBEY ROAD SURGERIES,E38000152,5318,72,100.00,100.00,45,100.00,153,100.00,41,100.00,611,100.00,27,100.00
L83111,CHILCOTE PRACTICE,E38000152,10902,307,100.00,100.00,39,100.00,400,100.00,92,100.00,1646,100.00,98,100.00
L83118,CHELSTON HALL SURGERY,E38000152,6483,153,100.00,91.80,84,100.00,235,100.00,57,100.00,1398,100.00,62,100.00
L83120,CHANNEL VIEW SURGERY,E38000152,7929,205,100.00,100.00,45,70.00,316,68.71,68,100.00,1382,74.85,78,91.67
L83122,PAIGNTON MEDICAL PARTNERSHIP,E38000152,:,:,100.00,100.00,:,0.00,:,89.09,80,94.62,:,100.00,:,90.17
L83130,PARKHILL MEDICAL PRACTICE,E38000152,9397,221,100.00,100.00,51,100.00,345,97.69,51,100.00,1286,100.00,64,100.00
L83131,PEMBROKE HOUSE SURGERY,E38000152,9928,295,100.00,100.00,60,100.00,446,100.00,83,100.00,1816,100.00,89,100.00
L83145,RICHMOND HOUSE SURGERY,E38000152,2845,75,100.00,100.00,24,100.00,124,100.00,20,100.00,490,100.00,53,100.00
L83146,CATHERINE HOUSE SURGERY,E38000152,2796,103,100.00,100.00,19,100.00,100,100.00,27,100.00,449,100.00,25,100.00
L83148,CHILLINGTON HEALTH CENTRE,E38000152,3678,166,100.00,100.00,38,100.00,186,100.00,35,100.00,857,100.00,50,100.00
L83607,OLD FARM SURGERY,E38000152,4324,83,100.00,100.00,22,100.00,150,89.03,20,100.00,706,100.00,38,96.17
L83637,WITHYCOMBE LODGE SURGERY,E38000152,2395,61,100.00,100.00,22,100.00,102,100.00,20,100.00,474,100.00,23,100.00
L83657,TEIGN ESTUARY MEDICAL GROUP,E38000152,4068,135,100.00,100.00,17,100.00,170,100.00,33,100.00,855,100.00,27,100.00
L83666,BUCKLAND SURGERY,E38000152,2838,55,100.00,100.00,21,100.00,86,100.00,15,100.00,368,100.00,16,100.00
G82049,HOLLINGTON SURGERY,E38000002,3254,82,100.00,100.00,43,0.00,110,82.17,25,100.00,538,100.00,40,72.50
G82050,SYDENHAM HOUSE MEDICAL CENTRE,E38000002,20490,370,100.00,100.00,77,100.00,588,87.51,163,100.00,2316,90.42,115,94.00
G82053,WOODCHURCH SURGERY,E38000002,3561,130,100.00,100.00,22,100.00,196,100.00,35,100.00,636,100.00,41,100.00
G82080,WILLESBOROUGH HEALTH CTR.,E38000002,13151,314,100.00,100.00,59,100.00,404,71.26,87,100.00,1814,90.58,62,94.67
G82087,NEW HAYESBANK SURGERY,E38000002,16335,363,100.00,100.00,194,100.00,497,100.00,111,100.00,2656,100.00,115,99.33
G82094,CHARING SURGERY,E38000002,8860,231,100.00,100.00,64,100.00,321,100.00,62,100.00,1321,100.00,76,100.00
G82114,IVY COURT SURGERY,E38000002,14515,534,100.00,95.80,128,100.00,547,97.00,93,100.00,2655,100.00,89,100.00
G82142,WYE SURGERY,E38000002,8358,206,100.00,100.00,82,100.00,244,76.91,40,100.00,1228,80.31,41,88.17
G82186,HAMSTREET SURGERY,E38000002,6736,181,100.00,100.00,91,100.00,278,96.00,42,100.00,1164,100.00,37,100.00
G82658,SELLINDGE SURGERY,E38000002,4731,116,100.00,100.00,31,0.00,155,100.00,21,100.00,787,100.00,21,100.00
G82688,SINGLETON SURGERY,E38000002,3798,28,100.00,100.00,34,80.00,66,80.29,10,100.00,404,88.08,15,100.00
G82712,SINGLETON MEDICAL CENTRE,E38000002,3082,24,95.55,100.00,10,100.00,77,100.00,10,100.00,386,100.00,4,100.00
G82730,KINGSNORTH MEDICAL PRACTICE,E38000002,11128,199,100.00,100.00,68,100.00,241,100.00,43,100.00,1412,100.00,42,100.00
G82735,SOUTH ASHFORD MEDICS,E38000002,8412,72,100.00,95.60,27,100.00,155,99.91,25,100.00,704,100.00,30,100.00
G81001,HOVE MEDICAL CENTRE,E38000021,8674,179,100.00,100.00,67,100.00,300,78.66,57,100.00,1221,87.54,56,87.83
G81006,ARDINGLY COURT SURGERY,E38000021,6548,132,100.00,83.40,37,80.00,235,91.11,86,95.45,845,95.65,77,93.33
